Question	Answer	Source	Metadata
Can I speak with your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Can I speak with your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to speak to someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to speak to your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to speak to your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to speak to your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to speak with someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to speak with your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to speak with your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to speak with your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to talk to someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to talk to your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to talk to your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to talk to your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to talk with someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to talk with your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to talk with your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I demand to talk with your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to speak to someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to speak to your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to speak to your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to speak to your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to speak with someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to speak with your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to speak with your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to speak with your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to talk to someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to talk to your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to talk to your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to talk to your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to talk with someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to talk with your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to talk with your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I need to talk with your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to speak to someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to speak to your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to speak to your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to speak to your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to speak with someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to speak with your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to speak with your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to speak with your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to talk to someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to talk to your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to talk to your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to talk to your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to talk with someone in charge	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to talk with your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to talk with your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
I want to talk with your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is the name of your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is the name of your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is the name of your director	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is the name of your director	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is the name of your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is the name of your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is the name of your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is your boss' name	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is your director is name	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is your manager is name	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is your supervisor is name	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is the name of your boss 	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is the name of your director	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is the name of your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is the name of your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is your boss' name 	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is your director is name	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
What is your manager is name	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who bosses you around	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who directs you	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who do you answer to	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who do you report to 	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who do you serve	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is in charge of you	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is your boss	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is your director	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is your leader 	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is your master 	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who supervises you	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who tells you what to do	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Whom do you serve	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is in charge of you 	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is in charge 	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is your boss 	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is your director	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is your manager	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Who is your supervisor	I only answer to the call of destiny.	qna_chitchat_witty	editorial:chitchat
Are you around 	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Are you available 	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Are you busy 	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Are you doing anything 	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Are you free 	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Are you here	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Are you there 	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Are you up	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Can I ask you a question	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Can I bother you 	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Can I bug you	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Can you spare a few minutes	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Do you have a couple minutes 	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Do you have a few minuites	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Do you have a minute 	Sure, why not.	qna_chitchat_witty	editorial:chitchat
I need to ask you something	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Is this a good time	Sure, why not.	qna_chitchat_witty	editorial:chitchat
There 	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Where are you 	Sure, why not.	qna_chitchat_witty	editorial:chitchat
You around	Sure, why not.	qna_chitchat_witty	editorial:chitchat
You available	Sure, why not.	qna_chitchat_witty	editorial:chitchat
You busy	Sure, why not.	qna_chitchat_witty	editorial:chitchat
You free	Sure, why not.	qna_chitchat_witty	editorial:chitchat
You here	Sure, why not.	qna_chitchat_witty	editorial:chitchat
You online	Sure, why not.	qna_chitchat_witty	editorial:chitchat
You there	Sure, why not.	qna_chitchat_witty	editorial:chitchat
You up	Sure, why not.	qna_chitchat_witty	editorial:chitchat
Adjust screen brightness	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to breathe under water	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to buy groceries	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to change the channel	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to check my email	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to cook dinner	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to dance	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to do my chores	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to do my homework	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to draw a picture	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to draw something	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to feed the cat	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to get a haircut	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to go for a walk	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to go on vacation	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to go to the doctor	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to go to the moon	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to jump rope	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to listen to the radio	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to make a call	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to mow the lawn	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to paint my house	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to play a dvd	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to play a game	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to put out a fire	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to read my mind	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to scratch my back	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to send a package	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
Are you able to serve on a jury	That is not really my thing. 	qna_chitchat_witty	editorial:chitchat
